,Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
1010,Team Stats,463,6571,1047.0,6.3,26,8,354,413.0,636,4977,34,18,7.7,232.0,398,1594,20,4.0,103.0,86.0,797.0,19.0,2008,nor,178.0,42.7,14.0,Own 29.9,2:44,6.03,36.7,2.49
1011,Team Stats,510,6461,1032.0,6.3,28,16,348,378.0,544,4355,34,12,7.7,215.0,468,2106,21,4.5,115.0,89.0,787.0,18.0,2009,nor,185.0,41.6,13.5,Own 31.4,2:44,5.73,34.9,2.44
1012,Team Stats,384,5960,1067.0,5.6,31,9,351,450.0,661,4441,33,22,6.5,236.0,380,1519,9,4.0,94.0,90.0,884.0,21.0,2010,nor,174.0,38.5,16.7,Own 29.2,2:57,6.31,34.2,2.12
1013,Team Stats,547,7474,1117.0,6.7,19,5,416,472.0,662,5347,46,14,7.8,280.0,431,2127,16,4.9,116.0,99.0,851.0,20.0,2011,nor,175.0,51.4,10.9,Own 28.2,2:55,6.58,42.6,2.96
1014,Team Stats,461,6574,1067.0,6.2,24,5,352,423.0,671,4997,43,19,7.2,267.0,370,1577,10,4.3,64.0,104.0,911.0,21.0,2012,nor,190.0,37.4,12.1,Own 24.2,2:26,5.73,34.7,2.24
1015,Team Stats,414,6391,1079.0,5.9,19,7,359,446.0,651,4918,39,12,7.1,244.0,391,1473,10,3.8,87.0,95.0,817.0,28.0,2013,nor,181.0,40.3,8.3,Own 27.8,2:53,6.14,35.3,2.29
1016,Team Stats,401,6582,1095.0,6.0,30,13,395,456.0,659,4764,33,17,6.9,258.0,406,1818,16,4.5,101.0,80.0,670.0,36.0,2014,nor,174.0,39.1,16.7,Own 25.5,2:49,6.42,37.7,2.3
1017,Team Stats,408,6461,1096.0,5.9,20,8,381,460.0,667,4970,32,12,7.1,247.0,397,1491,16,3.8,98.0,130.0,1112.0,36.0,2015,nor,182.0,36.3,10.4,Own 26.4,2:45,6.16,35.5,2.14
1018,Team Stats,469,6816,1105.0,6.2,24,9,395,472.0,674,5074,38,15,7.2,265.0,404,1742,17,4.3,105.0,107.0,969.0,25.0,2016,nor,181.0,45.9,12.7,Own 27.4,2:44,6.28,37.8,2.59
1019,Team Stats,448,6259,1000.0,6.3,18,10,332,386.0,536,4189,23,8,7.5,201.0,444,2070,23,4.7,111.0,105.0,967.0,20.0,2017,nor,175.0,44.6,9.1,Own 29.6,2:51,5.97,35.6,2.41
1020,Team Stats,504,6067,1010.0,6.0,16,9,377,381.0,519,4042,33,7,7.5,210.0,471,2025,26,4.3,134.0,94.0,939.0,33.0,2018,nor,168.0,51.8,9.5,Own 31.5,3:02,6.15,36.1,2.96
1021,Team Stats,458,5982,1011.0,5.9,8,2,347,418.0,581,4244,36,6,7.0,230.0,405,1738,12,4.3,97.0,120.0,1036.0,20.0,2019,nor,173.0,46.2,4.0,Own 33.7,2:59,6.05,34.6,2.5
1022,Team Stats,482,6023,1045.0,5.8,17,9,367,370.0,522,3758,28,8,6.8,199.0,494,2265,30,4.6,147.0,98.0,1005.0,21.0,2020,nor,178.0,45.5,9.0,Own 32.0,2:54,6.03,33.9,2.67
1023,Team Stats,364,5177,1051.0,4.9,18,5,307,293.0,504,3186,29,13,5.9,165.0,510,1991,12,3.9,113.0,98.0,811.0,29.0,2021,nor,196.0,33.7,8.7,Own 31.1,2:39,5.52,26.4,1.85
1024,Team Stats,330,5674,1015.0,5.6,25,11,305,338.0,512,3692,24,14,6.7,181.0,465,1982,12,4.3,103.0,99.0,841.0,21.0,2022,nor,186.0,31.7,12.9,Own 27.7,2:42,5.62,30.5,1.73
1025,Team Stats,402,5732,1121.0,5.1,18,7,337,406.0,606,3990,28,11,6.2,199.0,480,1742,13,3.6,112.0,96.0,846.0,26.0,2023,nor,194.0,36.6,8.2,Own 31.2,2:44,5.97,29.6,1.94
1026,Team Stats,338,5442,1032.0,5.3,19,7,304,340.0,551,3488,21,12,5.9,167.0,444,1954,15,4.4,111.0,110.0,1003.0,26.0,2024,nor,181.0,34.8,9.4,Own 31.1,2:39,5.87,30.0,1.84
1027,Team Stats,286,4083,876.0,4.7,45,22,234,223.0,475,2604,25,23,5.1,126.0,365,1479,11,4.1,86.0,69.0,730.0,22.0,1960,nwe,,,,,,,,
1028,Team Stats,413,4214,842.0,5.0,30,9,238,206.0,420,2539,29,21,5.6,120.0,389,1675,14,4.3,93.0,64.0,659.0,25.0,1961,nwe,,,,,,,,
1029,Team Stats,346,4736,837.0,5.7,33,20,230,195.0,382,2766,25,13,6.8,114.0,432,1970,11,4.6,100.0,52.0,456.0,16.0,1962,nwe,,,,,,,,
1030,Team Stats,327,4175,875.0,4.8,41,12,227,184.0,410,2557,17,29,5.8,107.0,433,1618,16,3.7,100.0,64.0,614.0,20.0,1963,nwe,,,,,,,,
1031,Team Stats,365,4527,886.0,5.1,39,12,226,229.0,476,3166,31,27,6.3,144.0,381,1361,9,3.6,66.0,51.0,447.0,16.0,1964,nwe,,,,,,,,
1032,Team Stats,244,3624,883.0,4.1,41,12,214,193.0,473,2507,19,29,4.9,130.0,373,1117,8,3.0,55.0,58.0,537.0,29.0,1965,nwe,,,,,,,,
1033,Team Stats,315,4536,889.0,5.1,34,13,243,186.0,393,2573,20,21,6.2,121.0,471,1963,17,4.2,100.0,64.0,601.0,22.0,1966,nwe,,,,,,,,
1034,Team Stats,280,4027,870.0,4.6,54,22,219,191.0,434,2423,20,32,5.1,120.0,391,1604,10,4.1,80.0,59.0,520.0,19.0,1967,nwe,,,,,,,,
1035,Team Stats,229,3127,868.0,3.6,53,20,181,160.0,409,1765,16,33,3.9,94.0,421,1362,8,3.2,69.0,67.0,682.0,18.0,1968,nwe,,,,,,,,
1036,Team Stats,266,3419,729.0,4.7,28,10,166,162.0,338,1930,19,18,5.3,87.0,367,1489,11,4.1,64.0,77.0,837.0,15.0,1969,nwe,,,,,,,,
1037,Team Stats,149,2626,768.0,3.4,41,13,184,176.0,392,1586,7,28,3.7,98.0,334,1040,11,3.1,63.0,88.0,849.0,23.0,1970,nwe,,,,,,,,
1038,Team Stats,238,3556,785.0,4.5,32,16,190,159.0,330,1887,19,16,5.2,94.0,419,1669,7,4.0,85.0,67.0,657.0,11.0,1971,nwe,,,,,,,,
1039,Team Stats,192,3659,842.0,4.3,38,10,236,198.0,412,2127,10,28,4.7,126.0,386,1532,13,4.0,86.0,66.0,761.0,24.0,1972,nwe,,,,,,,,
1040,Team Stats,258,3843,871.0,4.4,42,25,237,195.0,380,2231,13,17,5.4,122.0,454,1612,15,3.6,97.0,50.0,550.0,18.0,1973,nwe,,,,,,,,
1041,Team Stats,348,4474,900.0,5.0,38,15,255,177.0,359,2340,19,23,6.2,113.0,520,2134,21,4.1,123.0,87.0,843.0,19.0,1974,nwe,,,,,,,,
1042,Team Stats,258,4283,912.0,4.7,50,22,253,193.0,401,2438,16,28,5.5,133.0,472,1845,14,3.9,94.0,89.0,719.0,26.0,1975,nwe,,,,,,,,
1043,Team Stats,376,4694,919.0,5.1,36,16,260,146.0,309,1746,18,20,5.3,95.0,591,2948,24,5.0,150.0,102.0,914.0,15.0,1976,nwe,,,,,,,,
1044,Team Stats,278,4310,922.0,4.7,36,15,247,160.0,305,2007,17,21,6.3,101.0,603,2303,13,3.8,132.0,112.0,931.0,14.0,1977,nwe,,,,,,,,
1045,Team Stats,358,5965,1085.0,5.5,46,21,322,196.0,390,2800,15,25,6.8,125.0,671,3165,30,4.7,181.0,92.0,852.0,16.0,1978,nwe,,,,,,,,
1046,Team Stats,411,5470,1128.0,4.8,39,16,318,237.0,475,3218,30,23,6.1,159.0,604,2252,16,3.7,132.0,99.0,864.0,27.0,1979,nwe,,,,,,,,
1047,Team Stats,441,5435,1026.0,5.3,36,9,319,240.0,413,3195,27,27,7.3,154.0,588,2240,19,3.8,139.0,79.0,696.0,26.0,1980,nwe,,,,,,,,
1048,Team Stats,322,5623,1026.0,5.5,50,16,306,254.0,482,3583,17,34,6.8,166.0,499,2040,23,4.1,124.0,89.0,742.0,16.0,1981,nwe,,,,,,,,
1049,Team Stats,143,2633,526.0,5.0,17,8,146,93.0,187,1286,12,9,6.4,63.0,324,1347,3,4.2,74.0,52.0,412.0,9.0,1982,nwe,,,,,,,,
1050,Team Stats,274,5311,995.0,5.3,38,20,284,220.0,412,2706,16,18,5.9,138.0,538,2605,19,4.8,130.0,90.0,815.0,16.0,1983,nwe,,,,,,,,
1051,Team Stats,362,5263,1048.0,5.0,29,15,315,292.0,500,3231,26,14,5.7,186.0,482,2032,15,4.2,104.0,86.0,674.0,25.0,1984,nwe,,,,,,,,
1052,Team Stats,362,5499,1061.0,5.2,42,20,294,255.0,457,3168,20,22,6.4,153.0,565,2331,15,4.1,126.0,114.0,842.0,15.0,1985,nwe,,,,,,,,
1053,Team Stats,412,5327,1073.0,5.0,24,11,314,340.0,557,3954,29,13,6.5,202.0,469,1373,10,2.9,77.0,87.0,672.0,35.0,1986,nwe,,,,,,,,
1054,Team Stats,320,4454,986.0,4.5,31,13,266,236.0,440,2683,22,18,5.7,158.0,513,1771,12,3.5,84.0,64.0,506.0,24.0,1987,nwe,,,,,,,,
1055,Team Stats,250,4293,1000.0,4.3,38,10,264,199.0,389,2173,12,28,5.3,112.0,588,2120,17,3.6,126.0,87.0,665.0,26.0,1988,nwe,,,,,,,,
1056,Team Stats,297,5456,1129.0,4.8,39,12,335,302.0,610,3707,17,27,5.8,187.0,485,1749,12,3.6,114.0,63.0,509.0,34.0,1989,nwe,,,,,,,,
1057,Team Stats,181,4163,955.0,4.4,36,16,239,274.0,514,2765,14,20,4.8,156.0,383,1398,4,3.7,65.0,99.0,744.0,18.0,1990,nwe,,,,,,,,
1058,Team Stats,211,4473,977.0,4.6,42,20,259,284.0,481,3006,11,22,5.5,155.0,433,1467,9,3.4,93.0,97.0,667.0,11.0,1991,nwe,,,,,,,,
1059,Team Stats,205,3584,928.0,3.9,45,26,215,244.0,444,2034,13,19,4.0,130.0,419,1550,6,3.7,71.0,111.0,1051.0,14.0,1992,nwe,,,,,,,,
1060,Team Stats,238,5065,1091.0,4.6,34,10,315,289.0,566,3285,17,24,5.6,169.0,502,1780,9,3.5,116.0,64.0,468.0,30.0,1993,nwe,,,,,,,,
1061,Team Stats,351,5776,1199.0,4.8,38,11,348,405.0,699,4444,25,27,6.2,243.0,478,1332,12,2.8,83.0,78.0,597.0,22.0,1994,nwe,,,,,,,,
1062,Team Stats,294,5457,1187.0,4.6,36,20,335,351.0,686,3591,14,16,5.0,207.0,474,1866,16,3.9,106.0,84.0,676.0,22.0,1995,nwe,,,,,,,,
1063,Team Stats,418,5369,1085.0,4.9,27,12,339,374.0,628,3901,27,15,5.9,206.0,427,1468,15,3.4,103.0,97.0,716.0,30.0,1996,nwe,,,,,,,,
1064,Team Stats,369,5014,960.0,5.2,22,7,267,321.0,532,3550,31,15,6.3,173.0,398,1464,6,3.7,71.0,99.0,845.0,23.0,1997,nwe,,,,,,,,
1065,Team Stats,337,5140,999.0,5.1,24,7,281,295.0,556,3660,23,17,6.1,184.0,403,1480,9,3.7,68.0,108.0,853.0,29.0,1998,nwe,,,,,,,,
1066,Team Stats,299,5062,1021.0,5.0,33,12,280,305.0,540,3636,19,21,6.1,184.0,425,1426,9,3.4,72.0,95.0,812.0,24.0,1999,nwe,206.0,26.2,15.5,Own 33.0,2:16,5.12,24.5,1.33
1067,Team Stats,276,4571,1037.0,4.4,25,10,283,328.0,565,3181,18,15,5.2,172.0,424,1390,9,3.3,80.0,99.0,815.0,31.0,2000,nwe,195.0,27.7,12.8,Own 32.3,2:25,5.49,23.2,1.38
1068,Team Stats,371,4882,1001.0,4.9,28,13,292,306.0,482,3089,21,15,5.9,163.0,473,1793,15,3.8,101.0,92.0,802.0,28.0,2001,nwe,185.0,32.4,14.6,Own 32.6,2:41,5.57,26.2,1.75
1069,Team Stats,381,5085,1031.0,4.9,24,10,304,374.0,605,3577,28,14,5.6,184.0,395,1508,9,3.8,99.0,108.0,895.0,21.0,2002,nwe,185.0,34.6,11.9,Own 33.8,2:32,5.74,27.3,1.84
1070,Team Stats,348,5039,1042.0,4.8,24,11,294,320.0,537,3432,23,13,6.0,177.0,473,1607,9,3.4,91.0,111.0,998.0,26.0,2003,nwe,204.0,27.9,11.3,Own 33.3,2:29,5.27,24.6,1.47
1071,Team Stats,437,5722,1035.0,5.5,27,13,344,293.0,485,3588,29,14,7.0,193.0,524,2134,15,4.1,120.0,101.0,822.0,31.0,2004,nwe,178.0,42.1,14.6,Own 31.4,2:49,6.01,32.1,2.25
1072,Team Stats,379,5632,1031.0,5.5,24,9,334,352.0,564,4120,28,15,7.0,204.0,439,1512,16,3.4,101.0,110.0,921.0,29.0,2005,nwe,184.0,34.8,13.0,Own 30.0,2:38,5.74,30.6,2.0
1073,Team Stats,385,5369,1055.0,5.1,27,15,330,326.0,527,3400,25,12,6.1,181.0,499,1969,20,3.9,121.0,98.0,940.0,28.0,2006,nwe,189.0,34.4,13.8,Own 32.6,2:40,5.72,28.5,1.98
1074,Team Stats,589,6580,1058.0,6.2,15,6,393,403.0,586,4731,50,9,7.8,243.0,451,1849,17,4.1,124.0,78.0,690.0,26.0,2007,nwe,167.0,52.7,7.8,Own 32.3,3:07,6.48,39.3,3.19
1075,Team Stats,410,5847,1095.0,5.3,21,10,356,339.0,534,3569,21,11,6.1,186.0,513,2278,21,4.4,145.0,57.0,501.0,25.0,2008,nwe,174.0,44.8,11.5,Own 33.3,2:59,6.52,33.5,2.31
1076,Team Stats,427,6357,1076.0,5.9,22,9,373,390.0,592,4436,28,13,7.3,222.0,466,1921,19,4.1,114.0,81.0,743.0,37.0,2009,nwe,178.0,41.0,12.4,Own 30.0,2:58,6.22,35.7,2.29
1077,Team Stats,518,5820,986.0,5.9,10,5,335,331.0,507,3847,37,5,7.2,196.0,454,1973,19,4.3,119.0,83.0,766.0,20.0,2010,nwe,166.0,47.0,5.4,Own 32.1,2:50,6.09,35.0,2.76
1078,Team Stats,513,6848,1082.0,6.3,17,5,399,402.0,612,5084,39,12,7.9,262.0,438,1764,18,4.0,107.0,87.0,815.0,30.0,2011,nwe,180.0,47.2,8.3,Own 29.3,2:33,6.19,37.9,2.68
1079,Team Stats,557,6846,1191.0,5.7,16,7,444,402.0,641,4662,34,9,7.0,256.0,523,2184,25,4.2,151.0,97.0,840.0,37.0,2012,nwe,185.0,48.1,8.1,Own 28.4,2:40,6.63,37.0,2.74
1080,Team Stats,444,6152,1138.0,5.4,20,9,378,380.0,628,4087,25,11,6.1,225.0,470,2065,19,4.4,110.0,69.0,625.0,43.0,2013,nwe,201.0,40.8,10.0,Own 30.0,2:25,5.87,30.6,2.1
1081,Team Stats,468,5848,1073.0,5.5,13,4,361,392.0,609,4121,34,9,6.5,228.0,438,1727,13,3.9,96.0,120.0,1080.0,37.0,2014,nwe,181.0,45.3,7.2,Own 30.6,2:37,6.13,32.3,2.4
1082,Team Stats,465,5991,1050.0,5.7,14,7,348,404.0,629,4587,36,7,6.9,230.0,383,1404,14,3.7,87.0,96.0,860.0,31.0,2015,nwe,192.0,43.2,5.7,Own 30.1,2:31,5.66,31.2,2.34
1083,Team Stats,441,6180,1056.0,5.9,11,9,351,368.0,550,4308,32,2,7.5,203.0,482,1872,19,3.9,109.0,93.0,819.0,39.0,2016,nwe,182.0,42.9,4.9,Own 30.9,2:45,6.02,33.9,2.41
1084,Team Stats,458,6307,1070.0,5.9,12,4,389,389.0,587,4418,32,8,7.1,232.0,448,1889,16,4.2,107.0,95.0,835.0,50.0,2017,nwe,174.0,49.4,6.9,Own 28.5,2:49,6.38,36.1,2.61
1085,Team Stats,436,6295,1073.0,5.9,18,7,365,378.0,574,4258,29,11,7.2,206.0,478,2037,18,4.3,131.0,93.0,744.0,28.0,2018,nwe,184.0,40.8,9.2,Own 29.9,2:42,6.05,34.2,2.27
1086,Team Stats,420,5664,1095.0,5.2,15,6,338,378.0,620,3961,25,9,6.1,197.0,447,1703,17,3.8,110.0,94.0,828.0,31.0,2019,nwe,190.0,36.3,7.4,Own 32.7,2:40,5.94,29.8,1.97
1087,Team Stats,326,5236,979.0,5.3,19,5,332,283.0,440,2890,12,14,6.1,157.0,502,2346,20,4.7,143.0,62.0,534.0,32.0,2020,nwe,157.0,36.9,12.1,Own 28.5,2:57,6.41,33.1,1.92
1088,Team Stats,462,6008,1052.0,5.7,23,10,362,364.0,535,3857,24,13,6.9,187.0,489,2151,24,4.4,139.0,95.0,854.0,36.0,2021,nwe,175.0,48.0,12.6,Own 31.6,2:59,6.23,34.3,2.54
1089,Team Stats,364,5348,1006.0,5.3,23,9,288,358.0,540,3536,19,14,6.1,166.0,425,1812,12,4.3,98.0,104.0,841.0,24.0,2022,nwe,192.0,32.8,12.0,Own 30.8,2:35,5.43,27.8,1.63
1090,Team Stats,236,4696,1020.0,4.6,29,8,261,351.0,557,3069,16,21,5.1,153.0,415,1627,9,3.9,93.0,89.0,676.0,15.0,2023,nwe,203.0,20.2,14.3,Own 26.2,2:21,5.15,23.1,1.1
1091,Team Stats,289,4964,1027.0,4.8,23,12,301,342.0,529,2995,18,11,5.2,167.0,446,1969,11,4.4,101.0,111.0,916.0,33.0,2024,nwe,178.0,30.9,12.9,Own 29.8,2:48,5.96,27.8,1.58
1092,Team Stats,271,3694,728.0,5.1,49,26,202,156.0,322,2254,20,23,7.0,107.0,406,1440,10,3.5,81.0,48.0,460.0,14.0,1960,nyg,,,,,,,,
1093,Team Stats,368,4597,880.0,5.2,43,20,275,215.0,416,2740,27,23,6.6,160.0,464,1857,13,4.0,99.0,59.0,629.0,16.0,1961,nyg,,,,,,,,
1094,Team Stats,398,5005,841.0,6.0,36,14,267,215.0,411,3307,35,22,8.0,150.0,430,1698,11,3.9,92.0,62.0,601.0,25.0,1962,nyg,,,,,,,,
1095,Team Stats,448,5024,914.0,5.5,34,13,278,243.0,426,3247,39,21,7.0,164.0,453,1777,12,3.9,95.0,67.0,755.0,19.0,1963,nyg,,,,,,,,
1096,Team Stats,241,3879,911.0,4.3,49,23,240,217.0,431,2475,16,26,5.2,140.0,435,1404,12,3.2,81.0,65.0,532.0,19.0,1964,nyg,,,,,,,,
1097,Team Stats,270,4081,796.0,5.1,30,14,230,171.0,342,2430,23,16,6.5,112.0,423,1651,12,3.9,91.0,61.0,618.0,27.0,1965,nyg,,,,,,,,
1098,Team Stats,263,3932,866.0,4.5,44,13,236,208.0,424,2475,20,31,5.1,129.0,380,1457,7,3.8,80.0,57.0,602.0,27.0,1966,nyg,,,,,,,,
1099,Team Stats,369,4904,879.0,5.6,30,10,274,221.0,406,3040,33,20,6.9,135.0,436,1864,16,4.3,115.0,80.0,842.0,24.0,1967,nyg,,,,,,,,
1100,Team Stats,294,4324,870.0,5.0,30,13,256,195.0,366,2442,21,17,6.2,114.0,474,1882,13,4.0,119.0,67.0,608.0,23.0,1968,nyg,,,,,,,,
1101,Team Stats,264,4368,869.0,5.0,23,15,235,234.0,435,2775,24,8,5.9,133.0,397,1593,8,4.0,91.0,70.0,777.0,11.0,1969,nyg,,,,,,,,
1102,Team Stats,301,4433,905.0,4.9,26,14,257,230.0,403,2634,19,12,6.0,150.0,465,1799,11,3.9,94.0,71.0,641.0,13.0,1970,nyg,,,,,,,,
1103,Team Stats,228,4175,896.0,4.7,45,20,236,268.0,462,2714,14,25,5.4,140.0,394,1461,11,3.7,86.0,77.0,640.0,10.0,1971,nyg,,,,,,,,
1104,Team Stats,331,4483,878.0,5.1,29,14,265,206.0,344,2461,20,15,7.0,124.0,524,2022,16,3.9,120.0,57.0,512.0,21.0,1972,nyg,,,,,,,,
1105,Team Stats,226,4039,896.0,4.5,39,9,239,230.0,412,2561,14,30,5.8,140.0,456,1478,11,3.2,84.0,67.0,586.0,15.0,1973,nyg,,,,,,,,
1106,Team Stats,195,3689,854.0,4.3,36,10,215,207.0,393,2193,12,26,5.3,107.0,441,1496,11,3.4,90.0,65.0,567.0,18.0,1974,nyg,,,,,,,,
1107,Team Stats,216,3729,910.0,4.1,37,19,229,193.0,379,2102,11,18,4.9,105.0,482,1627,17,3.4,95.0,52.0,440.0,29.0,1975,nyg,,,,,,,,
1108,Team Stats,170,3696,900.0,4.1,36,12,216,175.0,326,1792,9,24,4.8,97.0,530,1904,11,3.6,98.0,86.0,734.0,21.0,1976,nyg,,,,,,,,
1109,Team Stats,181,3284,905.0,3.6,34,12,201,134.0,311,1387,6,22,3.9,73.0,548,1897,11,3.5,105.0,91.0,880.0,23.0,1977,nyg,,,,,,,,
1110,Team Stats,264,4449,1000.0,4.4,39,12,246,176.0,382,2145,13,27,5.1,101.0,580,2304,12,4.0,125.0,101.0,1016.0,20.0,1978,nyg,,,,,,,,
1111,Team Stats,237,3774,958.0,3.9,40,18,223,190.0,401,1954,15,22,4.2,111.0,498,1820,12,3.7,82.0,122.0,1047.0,30.0,1979,nyg,,,,,,,,
1112,Team Stats,249,4339,1044.0,4.2,43,18,261,245.0,514,2609,19,25,4.7,136.0,483,1730,10,3.6,100.0,98.0,962.0,25.0,1980,nyg,,,,,,,,
1113,Team Stats,295,4326,1034.0,4.2,36,16,253,251.0,506,2641,16,20,4.8,140.0,481,1685,11,3.5,92.0,108.0,897.0,21.0,1981,nyg,,,,,,,,
1114,Team Stats,164,2729,559.0,4.9,19,10,153,161.0,298,1887,10,9,6.0,96.0,244,842,7,3.5,47.0,47.0,369.0,10.0,1982,nyg,,,,,,,,
1115,Team Stats,267,5285,1130.0,4.7,58,27,296,284.0,575,3491,12,31,5.6,164.0,506,1794,9,3.5,104.0,113.0,1020.0,28.0,1983,nyg,,,,,,,,
1116,Team Stats,299,5292,1083.0,4.9,27,9,310,288.0,535,3632,22,18,6.2,198.0,493,1660,12,3.4,97.0,79.0,703.0,15.0,1984,nyg,,,,,,,,
1117,Team Stats,399,5884,1130.0,5.2,38,18,356,275.0,497,3433,22,20,6.3,192.0,581,2451,24,4.2,138.0,80.0,781.0,26.0,1985,nyg,,,,,,,,
1118,Team Stats,371,5378,1076.0,5.0,32,10,324,260.0,472,3133,22,22,6.0,171.0,558,2245,18,4.0,127.0,96.0,738.0,26.0,1986,nyg,,,,,,,,
1119,Team Stats,280,4659,1000.0,4.7,42,20,266,265.0,499,3202,26,22,5.7,168.0,440,1457,4,3.3,80.0,100.0,835.0,18.0,1987,nyg,,,,,,,,
1120,Team Stats,359,4955,1078.0,4.6,27,13,317,290.0,525,3266,22,14,5.6,168.0,493,1689,15,3.4,123.0,88.0,660.0,26.0,1988,nyg,,,,,,,,
1121,Team Stats,348,4963,1046.0,4.7,30,14,298,248.0,444,3074,17,16,6.3,157.0,556,1889,17,3.4,118.0,83.0,675.0,23.0,1989,nyg,,,,,,,,
1122,Team Stats,335,4805,968.0,5.0,14,9,273,231.0,398,2756,18,5,6.5,135.0,541,2049,17,3.8,120.0,83.0,655.0,18.0,1990,nyg,,,,,,,,
1123,Team Stats,281,4908,951.0,5.2,23,15,280,261.0,428,2844,13,8,6.1,148.0,487,2064,16,4.2,120.0,92.0,719.0,12.0,1991,nyg,,,,,,,,
1124,Team Stats,306,4422,936.0,4.7,23,13,271,232.0,433,2345,14,10,4.9,119.0,458,2077,20,4.5,120.0,87.0,647.0,32.0,1992,nyg,,,,,,,,
1125,Team Stats,288,5145,1024.0,5.0,17,8,300,257.0,424,2935,17,9,6.3,153.0,560,2210,11,3.9,127.0,90.0,596.0,20.0,1993,nyg,,,,,,,,
1126,Team Stats,279,4316,976.0,4.4,25,7,263,226.0,405,2562,16,18,5.7,136.0,525,1754,12,3.3,103.0,92.0,818.0,24.0,1994,nyg,,,,,,,,
1127,Team Stats,290,4483,1003.0,4.5,28,15,288,260.0,479,2650,11,13,5.0,150.0,478,1833,17,3.8,113.0,92.0,772.0,25.0,1995,nyg,,,,,,,,
1128,Team Stats,242,3942,1000.0,3.9,34,13,248,238.0,459,2339,14,21,4.5,145.0,485,1603,4,3.3,82.0,85.0,666.0,21.0,1996,nyg,,,,,,,,
1129,Team Stats,307,4513,1027.0,4.4,19,7,273,249.0,474,2525,16,12,5.0,124.0,521,1988,14,3.8,113.0,116.0,1005.0,36.0,1997,nyg,,,,,,,,
1130,Team Stats,287,4455,1016.0,4.4,24,9,263,265.0,507,2566,18,15,4.7,129.0,474,1889,10,4.0,104.0,124.0,946.0,30.0,1998,nyg,,,,,,,,
1131,Team Stats,299,5127,1075.0,4.8,32,12,308,350.0,602,3719,17,20,5.8,197.0,431,1408,11,3.3,87.0,98.0,906.0,24.0,1999,nyg,198.0,26.8,16.2,Own 29.7,2:29,5.58,25.8,1.37
1132,Team Stats,328,5376,1064.0,5.1,24,11,310,311.0,529,3367,22,13,6.0,195.0,507,2009,16,4.0,100.0,91.0,839.0,15.0,2000,nyg,192.0,29.7,12.0,Own 33.0,2:38,5.68,28.0,1.68
1133,Team Stats,294,5335,1028.0,5.2,29,13,295,327.0,568,3558,19,16,5.9,189.0,424,1777,11,4.2,93.0,97.0,905.0,13.0,2001,nyg,196.0,27.0,12.8,Own 29.0,2:27,5.4,26.9,1.42
1134,Team Stats,320,5826,1059.0,5.5,27,13,323,338.0,549,3951,19,14,6.9,195.0,486,1875,14,3.9,95.0,113.0,955.0,33.0,2002,nyg,189.0,31.2,13.8,Own 30.2,2:41,5.77,30.5,1.63
1135,Team Stats,243,4942,1047.0,4.7,38,18,300,344.0,616,3383,16,20,5.1,184.0,387,1559,6,4.0,90.0,127.0,1090.0,26.0,2003,nyg,196.0,21.4,18.4,Own 30.8,2:21,5.48,25.1,1.09
1136,Team Stats,303,4722,951.0,5.0,24,11,281,269.0,475,2818,12,13,5.3,143.0,424,1904,18,4.5,105.0,118.0,977.0,33.0,2004,nyg,182.0,28.6,12.1,Own 32.3,2:32,5.38,25.9,1.52
1137,Team Stats,422,5787,1055.0,5.5,25,8,312,294.0,558,3578,24,17,6.1,172.0,469,2209,17,4.7,106.0,143.0,1115.0,34.0,2005,nyg,201.0,37.8,11.4,Own 33.8,2:29,5.46,28.7,1.95
1138,Team Stats,355,5214,1003.0,5.2,28,10,304,301.0,523,3058,24,18,5.6,163.0,455,2156,14,4.7,120.0,101.0,881.0,21.0,2006,nyg,190.0,32.6,13.7,Own 32.2,2:31,5.43,27.5,1.8
1139,Team Stats,373,5302,1041.0,5.1,34,14,321,302.0,544,3154,23,20,5.5,167.0,469,2148,15,4.6,119.0,77.0,652.0,35.0,2007,nyg,189.0,32.3,17.5,Own 31.5,2:39,5.65,28.1,1.77
1140,Team Stats,427,5695,1021.0,5.6,13,3,338,298.0,491,3177,23,10,6.1,176.0,502,2518,19,5.0,130.0,102.0,821.0,32.0,2008,nyg,178.0,43.8,7.3,Own 32.3,3:00,5.96,32.0,2.26
1141,Team Stats,402,5856,1017.0,5.8,31,17,323,338.0,542,4019,28,14,7.0,194.0,443,1837,14,4.1,103.0,95.0,802.0,26.0,2009,nyg,183.0,37.7,15.3,Own 30.5,2:46,5.73,32.0,2.05
1142,Team Stats,394,6085,1035.0,5.9,42,17,331,339.0,539,3885,31,25,7.0,192.0,480,2200,17,4.6,112.0,92.0,777.0,27.0,2010,nyg,207.0,32.4,20.3,Own 31.0,2:31,5.11,29.3,1.9
